camdist,camang,pattdist,gap,pixrange
2500.0,90.0,2000.0,1.0,[100, 2500]
R,sx,sy
29853.8108282,0.322009277438,29852.7864717
ldx,ldy,slopeerror,vsm
252.76492374,0.0427838128335,-1.30424121946e-05,420.809213706
253.43928445,0.0484951862486,-1.30455823181e-05,421.930339012
254.113640532,0.0542217571115,-1.30487291291e-05,423.05144412
254.787991973,0.0599635249987,-1.30518525661e-05,424.172528979
255.46233876,0.0657204894828,-1.30549525677e-05,425.293593535
256.136680882,0.0714926501369,-1.30580290729e-05,426.414637735
256.811018327,0.0772800065324,-1.306108202e-05,427.535661525
257.485351081,0.0830825582398,-1.30641113485e-05,428.656664853
258.159679133,0.0889003048283,-1.30671169965e-05,429.777647666
258.83400247,0.0947332458654,-1.30700989035e-05,430.89860991
259.508321081,0.100581380919,-1.30730570082e-05,432.019551533
260.182634953,0.106444709555,-1.30759912495e-05,433.140472481
260.856944073,0.112323231338,-1.30789015665e-05,434.261372701
261.531248429,0.118216945832,-1.30817878984e-05,435.382252141
262.20554801,0.124125852598,-1.30846501843e-05,436.503110746
262.879842803,0.130049951199,-1.30874883632e-05,437.623948465
263.554132795,0.135989241196,-1.30903023743e-05,438.744765244
264.228417975,0.141943722146,-1.3093092157e-05,439.865561029
264.902698329,0.147913393609,-1.30958576506e-05,440.986335768
265.576973847,0.153898255141,-1.30985987943e-05,442.107089409
266.251244515,0.159898306299,-1.31013155275e-05,443.227821897
266.925510322,0.165913546636,-1.31040077898e-05,444.34853318
267.599771255,0.171943975707,-1.31066755203e-05,445.469223204
268.274027301,0.177989593063,-1.31093186589e-05,446.589891918
268.948278449,0.184050398257,-1.3111937145e-05,447.710539267
269.622524687,0.190126390838,-1.31145309182e-05,448.831165199
270.296766001,0.196217570357,-1.31170999182e-05,449.95176966
270.97100238,0.20232393636,-1.31196440844e-05,451.072352599
271.645233812,0.208445488395,-1.31221633572e-05,452.192913961
272.319460284,0.214582226008,-1.31246576757e-05,453.313453693
272.993681785,0.220734148743,-1.31271269801e-05,454.433971744
273.667898301,0.226901256143,-1.31295712101e-05,455.554468059
274.342109821,0.233083547752,-1.31319903057e-05,456.674942586
275.016316332,0.239281023111,-1.31343842069e-05,457.795395272
275.690517822,0.24549368176,-1.31367528537e-05,458.915826064
276.364714279,0.251721523238,-1.3139096186e-05,460.036234909
277.03890569,0.257964547082,-1.31414141441e-05,461.156621754
277.713092044,0.26422275283,-1.31437066681e-05,462.276986546
278.387273328,0.270496140019,-1.31459736981e-05,463.397329232
279.06144953,0.276784708181,-1.31482151743e-05,464.51764976
279.735620638,0.283088456852,-1.31504310372e-05,465.637948075
280.409786638,0.289407385562,-1.31526212271e-05,466.758224126
281.08394752,0.295741493844,-1.31547856842e-05,467.87847786
281.758103271,0.302090781229,-1.31569243488e-05,468.998709223
282.432253879,0.308455247244,-1.31590371619e-05,470.118918162
283.106399331,0.314834891418,-1.31611240636e-05,471.239104626
283.780539615,0.321229713277,-1.31631849946e-05,472.35926856
284.454674719,0.327639712348,-1.31652198954e-05,473.479409912
285.128804631,0.334064888155,-1.31672287068e-05,474.59952863
285.802929338,0.340505240221,-1.31692113695e-05,475.719624659
286.477048828,0.34696076807,-1.31711678241e-05,476.839697948
287.151163089,0.353431471221,-1.31730980115e-05,477.959748444
287.82527211,0.359917349196,-1.31750018725e-05,479.079776093
288.499375876,0.366418401513,-1.31768793482e-05,480.199780843
289.173474377,0.37293462769,-1.31787303791e-05,481.319762641
289.8475676,0.379466027245,-1.31805549067e-05,482.439721434
290.521655533,0.386012599693,-1.31823528717e-05,483.559657169
291.195738163,0.392574344547,-1.31841242154e-05,484.679569794
291.869815479,0.399151261324,-1.31858688787e-05,485.799459256
292.543887467,0.405743349534,-1.31875868028e-05,486.919325501
293.217954117,0.412350608688,-1.31892779291e-05,488.039168477
293.892015415,0.418973038297,-1.31909421988e-05,489.158988132
294.56607135,0.42561063787,-1.31925795534e-05,490.278784412
295.240121909,0.432263406914,-1.31941899337e-05,491.398557265
295.91416708,0.438931344937,-1.31957732819e-05,492.518306638
296.58820685,0.445614451445,-1.31973295389e-05,493.638032477
297.262241208,0.452312725941,-1.31988586465e-05,494.757734732
297.936270142,0.45902616793,-1.32003605459e-05,495.877413347
298.610293638,0.465754776914,-1.32018351791e-05,496.997068272
299.284311685,0.472498552394,-1.32032824878e-05,498.116699452
299.958324271,0.47925749387,-1.32047024135e-05,499.236306836
300.632331383,0.486031600841,-1.32060948978e-05,500.355890371
301.30633301,0.492820872805,-1.3207459883e-05,501.475450003
301.980329138,0.49962530926,-1.32087973104e-05,502.594985681
302.654319756,0.5064449097,-1.32101071222e-05,503.71449735
303.328304852,0.513279673621,-1.32113892606e-05,504.83398496
304.002284413,0.520129600516,-1.32126436673e-05,505.953448457
304.676258427,0.526994689877,-1.32138702842e-05,507.072887787
305.350226881,0.533874941195,-1.32150690538e-05,508.1923029
306.024189765,0.540770353961,-1.3216239918e-05,509.311693741
306.698147064,0.547680927664,-1.3217382819e-05,510.431060259
307.372098768,0.554606661791,-1.32184976993e-05,511.5504024
308.046044864,0.56154755583,-1.3219584501e-05,512.669720112
308.71998534,0.568503609266,-1.32206431665e-05,513.789013342
309.393920183,0.575474821584,-1.32216736382e-05,514.908282037
310.067849382,0.582461192268,-1.32226758586e-05,516.027526146
310.741772924,0.589462720799,-1.322364977e-05,517.146745615
311.415690796,0.596479406659,-1.32245953152e-05,518.265940391
312.089602987,0.603511249329,-1.32255124368e-05,519.385110423
312.763509485,0.610558248287,-1.32264010771e-05,520.504255656
313.437410277,0.617620403011,-1.32272611794e-05,521.62337604
314.111305351,0.624697712979,-1.32280926862e-05,522.74247152
314.785194695,0.631790177665,-1.32288955399e-05,523.861542045
315.459078297,0.638897796545,-1.32296696841e-05,524.980587562
316.132956144,0.646020569092,-1.32304150611e-05,526.099608019
316.806828224,0.653158494779,-1.32311316143e-05,527.218603362
317.480694525,0.660311573077,-1.32318192864e-05,528.337573539
318.154555036,0.667479803456,-1.32324780205e-05,529.456518498
318.828409742,0.674663185385,-1.32331077599e-05,530.575438185
319.502258633,0.681861718332,-1.32337084476e-05,531.69433255
320.176101697,0.689075401765,-1.32342800271e-05,532.813201538
320.84993892,0.696304235149,-1.32348224412e-05,533.932045097
321.523770291,0.703548217949,-1.32353356335e-05,535.050863175
322.197595798,0.710807349628,-1.32358195472e-05,536.16965572
322.871415428,0.718081629649,-1.32362741262e-05,537.288422678
323.54522917,0.725371057472,-1.32366993134e-05,538.407163997
324.21903701,0.732675632559,-1.32370950528e-05,539.525879625
324.892838937,0.739995354369,-1.32374612876e-05,540.64456951
325.566634939,0.747330222359,-1.32377979615e-05,541.763233598
326.240425003,0.754680235987,-1.32381050186e-05,542.881871837
326.914209118,0.762045394709,-1.32383824021e-05,544.000484175
327.58798727,0.769425697978,-1.32386300561e-05,545.119070559
328.261759448,0.77682114525,-1.32388479244e-05,546.237630936
328.93552564,0.784231735975,-1.32390359508e-05,547.356165255
329.609285834,0.791657469608,-1.32391940791e-05,548.474673463
330.283040016,0.799098345596,-1.3239322254e-05,549.593155507
330.956788176,0.806554363389,-1.32394204188e-05,550.711611335
331.6305303,0.814025522436,-1.32394885178e-05,551.830040895
332.304266378,0.821511822184,-1.32395264951e-05,552.948444134
332.977996395,0.829013262078,-1.32395342952e-05,554.066820999
333.651720341,0.836529841563,-1.32395118624e-05,555.185171438
334.325438203,0.844061560083,-1.32394591407e-05,556.303495399
334.999149969,0.851608417081,-1.32393760745e-05,557.42179283
335.672855627,0.859170411999,-1.32392626083e-05,558.540063677
336.346555164,0.866747544275,-1.32391186866e-05,559.658307889
337.020248569,0.87433981335,-1.32389442541e-05,560.776525413
337.693935829,0.881947218663,-1.32387392552e-05,561.894716197
338.367616932,0.889569759649,-1.32385036347e-05,563.012880188
339.041291865,0.897207435746,-1.32382373369e-05,564.131017334
339.714960618,0.904860246387,-1.32379403069e-05,565.249127583
340.388623177,0.912528191008,-1.32376124895e-05,566.367210883
341.06227953,0.92021126904,-1.32372538294e-05,567.48526718
341.735929665,0.927909479915,-1.32368642715e-05,568.603296423
342.40957357,0.935622823064,-1.3236443761e-05,569.721298559
343.083211233,0.943351297915,-1.32359922428e-05,570.839273537
343.756842641,0.951094903899,-1.32355096618e-05,571.957221302
344.430467783,0.95885364044,-1.32349959634e-05,573.075141805
345.104086646,0.966627506967,-1.32344510926e-05,574.193034991
345.777699218,0.974416502902,-1.32338749947e-05,575.310900809
346.451305486,0.982220627672,-1.32332676148e-05,576.428739207
347.12490544,0.990039880697,-1.32326288987e-05,577.546550131
347.798499066,0.997874261401,-1.32319587914e-05,578.664333531
348.472086352,1.0057237692,-1.32312572384e-05,579.782089353
349.145667287,1.01358840352,-1.32305241855e-05,580.899817546
349.819241857,1.02146816378,-1.32297595781e-05,582.017518056
350.492810052,1.02936304939,-1.32289633615e-05,583.135190833
351.166371858,1.03727305977,-1.32281354819e-05,584.252835823
351.839927263,1.04519819433,-1.32272758845e-05,585.370452975
352.513476256,1.0531384525,-1.32263845157e-05,586.488042235
353.187018824,1.06109383367,-1.32254613208e-05,587.605603553
353.860554955,1.06906433727,-1.32245062461e-05,588.723136875
354.534084637,1.07704996271,-1.32235192372e-05,589.84064215
355.207607858,1.08505070939,-1.32225002403e-05,590.958119326
355.881124605,1.09306657672,-1.32214492015e-05,592.075568349
356.554634866,1.10109756411,-1.32203660668e-05,593.192989168
357.22813863,1.10914367096,-1.32192507825e-05,594.310381731
357.901635883,1.11720489669,-1.32181032949e-05,595.427745986
358.575126615,1.1252812407,-1.321692355e-05,596.54508188
359.248610812,1.13337270238,-1.32157114943e-05,597.662389362
359.922088463,1.14147928114,-1.32144670743e-05,598.779668378
360.595559555,1.14960097639,-1.32131902364e-05,599.896918878
361.269024076,1.15773778751,-1.32118809269e-05,601.014140809
361.942482014,1.16588971392,-1.32105390927e-05,602.131334118
362.615933358,1.174056755,-1.32091646801e-05,603.248498754
363.289378094,1.18223891016,-1.32077576362e-05,604.365634664
363.96281621,1.19043617879,-1.32063179074e-05,605.482741797
364.636247695,1.19864856028,-1.32048454405e-05,606.5998201
365.309672537,1.20687605402,-1.32033401824e-05,607.716869521
365.983090722,1.21511865942,-1.32018020801e-05,608.833890009
366.65650224,1.22337637585,-1.32002310806e-05,609.95088151
367.329907078,1.23164920271,-1.31986271308e-05,611.067843974
368.003305223,1.23993713939,-1.31969901776e-05,612.184777347
368.676696663,1.24824018528,-1.31953201689e-05,613.301681579
369.350081388,1.25655833976,-1.31936170509e-05,614.418556616
370.023459383,1.26489160222,-1.31918807713e-05,615.535402407
370.696830637,1.27323997204,-1.31901112777e-05,616.6522189
371.370195139,1.28160344861,-1.31883085168e-05,617.769006043
372.043552875,1.2899820313,-1.31864724367e-05,618.885763783
372.716903834,1.29837571951,-1.31846029846e-05,620.002492069
373.390248004,1.3067845126,-1.31827001079e-05,621.119190849
374.063585372,1.31520840996,-1.31807637542e-05,622.235860071
374.736915926,1.32364741097,-1.31787938717e-05,623.352499682
375.410239654,1.332101515,-1.31767904073e-05,624.469109632
376.083556545,1.34057072143,-1.31747533094e-05,625.585689867
376.756866585,1.34905502963,-1.31726825255e-05,626.702240336
377.430169763,1.35755443898,-1.31705780034e-05,627.818760987
378.103466066,1.36606894884,-1.31684396915e-05,628.935251768
378.776755483,1.3745985586,-1.31662675374e-05,630.051712626
379.450038002,1.38314326762,-1.31640614892e-05,631.168143511
380.123313609,1.39170307526,-1.31618214951e-05,632.284544371
380.796582293,1.40027798091,-1.31595475034e-05,633.400915152
381.469844043,1.40886798391,-1.31572394622e-05,634.517255804
382.143098845,1.41747308365,-1.31548973197e-05,635.633566274
382.816346688,1.42609327949,-1.31525210244e-05,636.749846511
383.489587559,1.43472857078,-1.31501105249e-05,637.866096462
384.162821447,1.44337895689,-1.31476657691e-05,638.982316077
384.836048339,1.45204443719,-1.31451867059e-05,640.098505302
385.509268223,1.46072501102,-1.31426732842e-05,641.214664086
386.182481087,1.46942067777,-1.31401254521e-05,642.330792378
386.855686919,1.47813143677,-1.31375431585e-05,643.446890125
387.528885707,1.48685728739,-1.31349263521e-05,644.562957275
388.202077438,1.49559822898,-1.31322749818e-05,645.678993778
388.875262101,1.5043542609,-1.31295889966e-05,646.79499958
389.548439684,1.51312538251,-1.31268683454e-05,647.91097463
390.221610173,1.52191159315,-1.3124112977e-05,649.026918876
390.894773558,1.53071289217,-1.31213228408e-05,650.142832267
391.567929826,1.53952927894,-1.31184978854e-05,651.258714751
392.241078964,1.54836075279,-1.31156380606e-05,652.374566276
392.914220962,1.55720731308,-1.3112743315e-05,653.490386789
393.587355806,1.56606895915,-1.31098135984e-05,654.60617624
394.260483485,1.57494569035,-1.310684886e-05,655.721934577
394.933603986,1.58383750602,-1.31038490489e-05,656.837661748
395.606717298,1.59274440551,-1.31008141152e-05,657.9533577
396.279823408,1.60166638817,-1.30977440083e-05,659.069022383
396.952922303,1.61060345332,-1.30946386772e-05,660.184655745
397.626013973,1.61955560032,-1.30914980722e-05,661.300257733
398.299098405,1.62852282851,-1.3088322143e-05,662.415828297
398.972175587,1.63750513721,-1.30851108389e-05,663.531367385
399.645245506,1.64650252578,-1.30818641101e-05,664.646874944
400.318308151,1.65551499354,-1.30785819066e-05,665.762350923
400.991363509,1.66454253984,-1.30752641778e-05,666.877795271
401.664411569,1.673585164,-1.30719108744e-05,667.993207936
402.337452318,1.68264286536,-1.30685219462e-05,669.108588865
403.010485744,1.69171564325,-1.30650973428e-05,670.223938008
403.683511835,1.700803497,-1.30616370155e-05,671.339255313
404.356530579,1.70990642595,-1.30581409137e-05,672.454540729
405.029541964,1.71902442941,-1.30546089881e-05,673.569794202
405.702545978,1.72815750673,-1.3051041189e-05,674.685015683
406.375542608,1.73730565722,-1.30474374669e-05,675.800205119
407.048531843,1.74646888021,-1.30437977721e-05,676.915362459
407.72151367,1.75564717503,-1.30401220553e-05,678.030487651
408.394488078,1.764840541,-1.30364102671e-05,679.145580643
409.067455053,1.77404897744,-1.30326623584e-05,680.260641385
409.740414585,1.78327248367,-1.30288782795e-05,681.375669824
410.413366662,1.79251105902,-1.30250579819e-05,682.490665908
411.08631127,1.8017647028,-1.30212014158e-05,683.605629587
411.759248398,1.81103341433,-1.30173085324e-05,684.720560809
412.432178033,1.82031719292,-1.30133792823e-05,685.835459522
413.105100165,1.8296160379,-1.30094136174e-05,686.950325674
413.77801478,1.83892994858,-1.30054114883e-05,688.065159215
414.450921866,1.84825892427,-1.30013728461e-05,689.179960092
415.123821412,1.85760296428,-1.29972976424e-05,690.294728254
415.796713406,1.86696206793,-1.29931858279e-05,691.40946365
416.469597834,1.87633623453,-1.29890373546e-05,692.524166229
417.142474686,1.88572546338,-1.29848521736e-05,693.638835937
417.815343949,1.89512975379,-1.29806302364e-05,694.753472725
418.488205611,1.90454910508,-1.29763714949e-05,695.868076541
419.16105966,1.91398351654,-1.29720759002e-05,696.982647333
419.833906083,1.92343298749,-1.29677434041e-05,698.097185049
420.50674487,1.93289751722,-1.29633739586e-05,699.211689639
421.179576007,1.94237710504,-1.29589675153e-05,700.326161051
421.852399482,1.95187175025,-1.29545240258e-05,701.440599234
422.525215285,1.96138145215,-1.29500434426e-05,702.555004135
423.198023401,1.97090621005,-1.29455257174e-05,703.669375705
423.87082382,1.98044602324,-1.29409708022e-05,704.78371389
424.54361653,1.99000089101,-1.29363786489e-05,705.898018641
425.216401517,1.99957081267,-1.293174921e-05,707.012289905
425.889178771,2.0091557875,-1.2927082438e-05,708.126527631
426.561948279,2.01875581481,-1.29223782846e-05,709.240731768
427.234710029,2.02837089389,-1.29176367023e-05,710.354902265
427.907464009,2.03800102403,-1.29128576437e-05,711.469039069
428.580210206,2.04764620451,-1.29080410615e-05,712.583142131
429.25294861,2.05730643464,-1.29031869076e-05,713.697211398
429.925679207,2.06698171369,-1.2898295135e-05,714.811246819
430.598401986,2.07667204096,-1.28933656964e-05,715.925248342
431.271116935,2.08637741574,-1.28883985448e-05,717.039215918
431.943824041,2.0960978373,-1.28833936323e-05,718.153149493
432.616523292,2.10583330494,-1.28783509121e-05,719.267049017
433.289214677,2.11558381793,-1.28732703374e-05,720.38091444
433.961898184,2.12534937557,-1.28681518607e-05,721.494745708
434.634573799,2.13512997712,-1.28629954357e-05,722.608542772
435.307241512,2.14492562188,-1.28578010151e-05,723.722305579
435.97990131,2.15473630911,-1.28525685518e-05,724.836034079
436.652553182,2.16456203811,-1.28472979994e-05,725.949728221
437.325197114,2.17440280814,-1.28419893112e-05,727.063387953
437.997833095,2.18425861848,-1.28366424406e-05,728.177013223
438.670461113,2.19412946841,-1.28312573411e-05,729.290603982
439.343081156,2.2040153572,-1.28258339657e-05,730.404160177
440.015693212,2.21391628412,-1.28203722685e-05,731.517681757
440.688297269,2.22383224844,-1.28148722031e-05,732.631168672
441.360893315,2.23376324944,-1.28093337228e-05,733.744620869
442.033481337,2.24370928639,-1.28037567815e-05,734.858038299
442.706061324,2.25367035855,-1.27981413333e-05,735.971420909
443.378633264,2.26364646519,-1.27924873317e-05,737.084768649
444.051197144,2.27363760557,-1.2786794731e-05,738.198081467
444.723752952,2.28364377897,-1.27810634851e-05,739.311359313
445.396300677,2.29366498465,-1.27752935479e-05,740.424602135
446.068840307,2.30370122186,-1.27694848735e-05,741.537809881
446.741371829,2.31375248988,-1.27636374162e-05,742.650982502
447.413895231,2.32381878796,-1.27577511304e-05,743.764119946
448.086410501,2.33390011536,-1.27518259702e-05,744.877222161
448.758917628,2.34399647134,-1.27458618904e-05,745.990289098
449.431416599,2.35410785516,-1.2739858845e-05,747.103320704
450.103907402,2.36423426607,-1.27338167884e-05,748.216316928
450.776390026,2.37437570334,-1.27277356759e-05,749.32927772
451.448864457,2.38453216621,-1.27216154614e-05,750.442203029
452.121330685,2.39470365394,-1.27154561004e-05,751.555092803
452.793788696,2.40489016578,-1.27092575466e-05,752.667946992
453.46623848,2.41509170099,-1.27030197559e-05,753.780765544
454.138680023,2.42530825881,-1.26967426827e-05,754.893548409
454.811113315,2.43553983849,-1.2690426282e-05,756.006295535
455.483538342,2.44578643927,-1.26840705091e-05,757.119006872
456.155955094,2.45604806042,-1.26776753187e-05,758.231682368
456.828363557,2.46632470117,-1.26712406659e-05,759.344321972
457.50076372,2.47661636077,-1.26647665066e-05,760.456925635
458.17315557,2.48692303846,-1.26582527955e-05,761.569493304
458.845539097,2.49724473349,-1.26516994882e-05,762.682024929
459.517914287,2.50758144509,-1.26451065399e-05,763.794520458
460.19028113,2.51793317251,-1.26384739064e-05,764.906979842
460.862639611,2.52829991498,-1.2631801543e-05,766.019403028
461.534989721,2.53868167175,-1.26250894057e-05,767.131789967
462.207331446,2.54907844206,-1.26183374497e-05,768.244140606
462.879664775,2.55949022513,-1.26115456311e-05,769.356454896
463.551989695,2.5699170202,-1.26047139056e-05,770.468732786
464.224306195,2.58035882652,-1.2597842229e-05,771.580974224
464.896614263,2.5908156433,-1.25909305575e-05,772.693179159
465.568913887,2.60128746979,-1.25839788466e-05,773.805347542
466.241205053,2.61177430522,-1.25769870529e-05,774.917479321
466.913487752,2.6222761488,-1.25699551327e-05,776.029574444
467.58576197,2.63279299979,-1.25628830417e-05,777.141632863
468.258027695,2.64332485739,-1.25557707364e-05,778.253654524
468.930284917,2.65387172084,-1.25486181732e-05,779.365639379
469.602533621,2.66443358936,-1.25414253081e-05,780.477587376
470.274773797,2.67501046219,-1.25341920981e-05,781.589498463
470.947005433,2.68560233853,-1.25269184997e-05,782.701372592
471.619228516,2.69620921762,-1.2519604469e-05,783.813209709
472.291443035,2.70683109868,-1.25122499634e-05,784.925009766
472.963648977,2.71746798092,-1.25048549391e-05,786.036772711
473.635846331,2.72811986356,-1.24974193531e-05,787.148498494
474.308035084,2.73878674583,-1.24899431622e-05,788.260187063
474.980215225,2.74946862694,-1.24824263234e-05,789.371838368
475.652386741,2.76016550611,-1.24748687937e-05,790.483452359
476.324549621,2.77087738255,-1.24672705302e-05,791.595028984
476.996703852,2.78160425548,-1.24596314897e-05,792.706568193
477.668849423,2.79234612411,-1.24519516299e-05,793.818069936
478.340986321,2.80310298764,-1.24442309077e-05,794.929534161
479.013114535,2.8138748453,-1.24364692808e-05,796.040960818
479.685234052,2.82466169629,-1.24286667064e-05,797.152349856
480.357344861,2.83546353982,-1.24208231416e-05,798.263701225
481.029446949,2.8462803751,-1.24129385447e-05,799.375014874
481.701540305,2.85711220133,-1.24050128728e-05,800.486290752
482.373624917,2.86795901772,-1.23970460834e-05,801.597528809
483.045700772,2.87882082348,-1.23890381347e-05,802.708728994
483.717767858,2.88969761781,-1.2380988984e-05,803.819891257
484.389826165,2.9005893999,-1.23728985898e-05,804.931015547
485.061875679,2.91149616896,-1.23647669097e-05,806.042101814
485.733916388,2.9224179242,-1.23565939014e-05,807.153150006
486.405948281,2.93335466481,-1.23483795234e-05,808.264160073
487.077971346,2.94430638999,-1.23401237338e-05,809.375131966
487.749985571,2.95527309893,-1.23318264905e-05,810.486065633
488.421990943,2.96625479083,-1.23234877519e-05,811.596961023
489.093987451,2.97725146489,-1.23151074767e-05,812.707818087
489.765975083,2.9882631203,-1.23066856227e-05,813.818636773
490.437953827,2.99928975626,-1.22982221487e-05,814.929417032
491.109923671,3.01033137195,-1.22897170134e-05,816.040158812
491.781884602,3.02138796656,-1.22811701749e-05,817.150862064
492.453836609,3.03245953929,-1.22725815922e-05,818.261526736
493.12577968,3.04354608932,-1.22639512242e-05,819.372152779
493.797713803,3.05464761585,-1.22552790291e-05,820.482740142
494.469638966,3.06576411805,-1.22465649663e-05,821.593288774
495.141555157,3.07689559512,-1.22378089949e-05,822.703798626
495.813462364,3.08804204623,-1.22290110736e-05,823.814269646
496.485360575,3.09920347058,-1.2220171161e-05,824.924701784
497.157249779,3.11037986733,-1.2211289217e-05,826.03509499
497.829129962,3.12157123568,-1.22023652007e-05,827.145449213
498.501001113,3.13277757481,-1.21933990709e-05,828.255764404
499.172863221,3.14399888389,-1.21843907876e-05,829.366040511
499.844716273,3.1552351621,-1.21753403096e-05,830.476277485
500.516560257,3.16648640862,-1.21662475969e-05,831.586475275
501.188395162,3.17775262262,-1.21571126082e-05,832.69663383
501.860220975,3.18903380328,-1.21479353042e-05,833.806753101
502.532037684,3.20032994978,-1.21387156437e-05,834.916833036
503.203845278,3.21164106128,-1.21294535873e-05,836.026873587
503.875643745,3.22296713696,-1.21201490939e-05,837.136874702
504.547433072,3.23430817598,-1.21108021241e-05,838.246836331
505.219213247,3.24566417752,-1.21014126376e-05,839.356758423
505.890984259,3.25703514075,-1.20919805939e-05,840.46664093
506.562746096,3.26842106483,-1.2082505954e-05,841.5764838
507.234498746,3.27982194894,-1.20729886775e-05,842.686286983
507.906242197,3.29123779222,-1.20634287248e-05,843.796050428
508.577976436,3.30266859386,-1.20538260559e-05,844.905774087
509.249701452,3.31411435301,-1.20441806314e-05,846.015457908
509.921417233,3.32557506883,-1.20344924122e-05,847.125101841
510.593123768,3.33705074049,-1.20247613578e-05,848.234705836
511.264821043,3.34854136715,-1.20149874295e-05,849.344269843
511.936509048,3.36004694796,-1.20051705875e-05,850.453793811
512.60818777,3.37156748209,-1.1995310793e-05,851.563277691
513.279857197,3.38310296868,-1.19854080063e-05,852.672721432
513.951517317,3.39465340691,-1.19754621883e-05,853.782124985
514.623168119,3.40621879591,-1.19654733002e-05,854.891488299
515.29480959,3.41779913484,-1.19554413024e-05,856.000811323
515.966441719,3.42939442287,-1.19453661567e-05,857.110094008
516.638064493,3.44100465913,-1.19352478238e-05,858.219336304
517.309677902,3.45262984279,-1.19250862647e-05,859.328538161
517.981281931,3.46426997298,-1.19148814409e-05,860.437699528
518.652876571,3.47592504886,-1.19046333137e-05,861.546820356
519.324461809,3.48759506958,-1.18943418443e-05,862.655900594
519.996037632,3.49928003428,-1.18840069946e-05,863.764940192
520.66760403,3.5109799421,-1.18736287257e-05,864.8739391
521.339160989,3.5226947922,-1.18632069992e-05,865.982897269
522.010708499,3.53442458371,-1.18527417766e-05,867.091814648
522.682246547,3.54616931578,-1.18422330202e-05,868.200691187
523.353775122,3.55792898755,-1.18316806912e-05,869.309526837
524.025294211,3.56970359816,-1.18210847519e-05,870.418321547
524.696803802,3.58149314674,-1.18104451638e-05,871.527075266
525.368303884,3.59329763245,-1.17997618894e-05,872.635787947
526.039794445,3.6051170544,-1.17890348904e-05,873.744459537
526.711275472,3.61695141174,-1.17782641292e-05,874.853089988
527.382746955,3.62880070361,-1.17674495679e-05,875.961679249
528.05420888,3.64066492913,-1.17565911683e-05,877.070227271
528.725661236,3.65254408745,-1.17456888934e-05,878.178734003
529.397104011,3.66443817769,-1.17347427054e-05,879.287199396
530.068537194,3.67634719898,-1.17237525668e-05,880.3956234
530.739960772,3.68827115045,-1.17127184402e-05,881.504005964
531.411374733,3.70021003124,-1.17016402879e-05,882.61234704
532.082779066,3.71216384046,-1.16905180729e-05,883.720646576
532.754173758,3.72413257726,-1.16793517575e-05,884.828904524
533.425558798,3.73611624074,-1.16681413052e-05,885.937120834
534.096934174,3.74811483004,-1.16568866786e-05,887.045295454
534.768299873,3.76012834428,-1.16455878406e-05,888.153428337
535.439655885,3.77215678258,-1.1634244754e-05,889.261519432
536.111002196,3.78420014406,-1.16228573826e-05,890.369568688
536.782338796,3.79625842785,-1.16114256887e-05,891.477576057
537.453665672,3.80833163305,-1.15999496363e-05,892.585541489
538.124982813,3.82041975881,-1.15884291881e-05,893.693464933
538.796290206,3.83252280421,-1.1576864308e-05,894.801346341
539.467587839,3.8446407684,-1.15652549592e-05,895.909185661
540.138875701,3.85677365047,-1.15536011049e-05,897.016982845
540.81015378,3.86892144955,-1.15419027093e-05,898.124737843
541.481422064,3.88108416474,-1.15301597356e-05,899.232450605
542.152680541,3.89326179517,-1.15183721476e-05,900.340121082
542.823929199,3.90545433993,-1.15065399093e-05,901.447749223
543.495168027,3.91766179814,-1.14946629846e-05,902.555334979
544.166397012,3.92988416891,-1.14827413371e-05,903.6628783
544.837616142,3.94212145135,-1.14707749309e-05,904.770379137
545.508825406,3.95437364456,-1.14587637301e-05,905.87783744
546.180024791,3.96664074764,-1.14467076988e-05,906.985253159
546.851214287,3.97892275972,-1.14346068014e-05,908.092626245
547.52239388,3.99121967988,-1.14224610022e-05,909.199956648
548.193563559,4.00353150723,-1.14102702649e-05,910.307244318
548.864723313,4.01585824087,-1.13980345549e-05,911.414489206
549.535873129,4.0281998799,-1.13857538361e-05,912.521691263
550.207012996,4.04055642343,-1.1373428073e-05,913.628850438
550.878142901,4.05292787054,-1.13610572305e-05,914.735966682
551.549262832,4.06531422035,-1.13486412733e-05,915.843039946
552.220372779,4.07771547194,-1.13361801658e-05,916.95007018
552.891472729,4.0901316244,-1.13236738729e-05,918.057057334
553.562562669,4.10256267684,-1.131112236e-05,919.164001359
554.233642589,4.11500862835,-1.12985255918e-05,920.270902206
554.904712477,4.12746947802,-1.12858835331e-05,921.377759824
555.57577232,4.13994522494,-1.12731961493e-05,922.484574165
556.246822106,4.1524358682,-1.12604634055e-05,923.591345179
556.917861824,4.16494140689,-1.12476852668e-05,924.698072816
557.588891463,4.1774618401,-1.1234861699e-05,925.804757027
558.259911009,4.18999716691,-1.12219926667e-05,926.911397763
558.930920451,4.20254738642,-1.12090781359e-05,928.017994974
559.601919778,4.2151124977,-1.1196118072e-05,929.12454861
560.272908978,4.22769249984,-1.1183112441e-05,930.231058623
560.943888038,4.24028739193,-1.11700612079e-05,931.337524963
561.614856947,4.25289717304,-1.11569643388e-05,932.44394758
562.285815692,4.26552184226,-1.11438217992e-05,933.550326425
562.956764263,4.27816139867,-1.1130633556e-05,934.656661449
563.627702647,4.29081584134,-1.11173995737e-05,935.762952602
